id,hours_type,mon_start,mon_end,mon_overnight,tues_start,tues_end,tues_overnight,wed_start,wed_end,wed_overnight,thurs_start,thurs_start,thurs_overnight,fri_start,fri_end,fri_overnight,sat_start,sat_end,sat_overnight,sun_start,sun_end,sun_overnight
lXqHE_77ENPFxZVe9VScTg,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True
mO7pW120PwyAab5l2BGsSA,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1200,0100,True
B9D2WGBbC4BjJce2R4BNhg,REGULAR,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True,1130,0200,True
l4C6OrsUA5EzLUpHl09Ctg,REGULAR,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False,1000,0000,False
1hju79jdCKIe68csk-kNrA,REGULAR,,,,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,1700,2100,False,,,
O7-iODKfhUj667cgFNr3hw,REGULAR,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True
z1pT76kzRXvv-NKM7mPlNw,REGULAR,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False
hd6ifdfzLbxBx2qcA7BAkg,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1200,0000,False,1100,0000,False,1100,0000,False,1100,2200,False
ru3_WjFSLIXYA8kmc62bBw,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2330,False,1100,2330,False,1100,2330,False,1100,2330,False
r76HNyDppKHkk5-X5nvorw,REGULAR,0700,2200,False,0700,2200,False,0700,2200,False,0700,2300,False,0700,2300,False,0700,2300,False,0700,1500,False
XMLX1Aqmk-PDUPnVc4FZaw,REGULAR,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,0900,0100,True,1200,0100,True
3hXCc6w8HxJmp3ZL2EjX1g,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1100,2100,False,1100,2000,False
RHTGt1O7VD4fSNtzqr03kQ,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,2300,False,1100,2300,False,1100,2200,False
x5MeBI8ahqQLAy2H9u3d2A,REGULAR,1000,2200,False,1000,2200,False,1000,2200,False,1000,2200,False,1000,2300,False,1000,2300,False,1000,2200,False
9LGkIQSFyuzYBRdpo57M6g,REGULAR,,,,,,,1800,2300,False,1800,2300,False,1700,0000,False,1400,0000,False,1300,1800,False
AKLWhgbOImjNwYkThWkM9w,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0000,False
sp63UqDzXbvXzAEJNVGinw,REGULAR,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False,1130,2100,False
ri7UkbzzEoDlNZ7ogsB0eA,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,2200,False,1100,0100,True,1100,0100,True,1100,2200,False
KYXBqlWzj1qr7XtPwCcRTg,REGULAR,0630,2200,False,0630,2200,False,0630,2200,False,0630,2200,False,0630,2300,False,0700,2300,False,0700,2300,False
-N5w3E16qNruBDGd0E4Xrg,REGULAR,,,,1600,2200,False,1600,2200,False,1600,2200,False,1600,2345,False,1600,2345,False,0900,1500,False
Fs0TBSzJmybCMCDwFIJHZA,REGULAR,1130,0000,False,1130,0000,False,1130,0000,False,1130,0000,False,1130,0100,True,1130,0100,True,1200,2300,False
_Ks1hiymH5k4iqBk48oOTg,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1200,0000,False
n3CSTyTXLKqaTlu3_vJa9w,REGULAR,,,,,,,,,,1600,2200,False,1600,2300,False,1200,2300,False,1200,2200,False
6fwICPdNuZMMKtsirUoHqg,REGULAR,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True,1000,0100,True
BbE-ZOe12fGrVd8NiA7MZQ,REGULAR,1100,0000,False,1100,0000,False,1100,0000,False,1100,0000,False,1100,0100,True,1100,0100,True,1100,0000,False
qIw4KHXTPseJUnIYy38uGg,REGULAR,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True,1100,0030,True
10kbx9G-0nApmL1WXePLig,REGULAR,1600,0100,True,1600,0100,True,1600,0100,True,1600,0100,True,1100,0100,True,1100,0100,True,1100,0100,True
WgW3s2cM5BcH2POeo3vImg,REGULAR,0700,1500,False,,,,0700,2200,False,0700,2200,False,0700,2200,False,0700,2200,False,0800,1700,False
i0dBqL0SnzXji0q2zzR1wA,REGULAR,0600,2000,False,0600,2000,False,0600,2000,False,0600,2000,False,0600,2000,False,0600,2000,False,0600,2000,False
5aB31ecKPzcK1kzW0zCzzQ,REGULAR,0400,2300,False,0400,2300,False,0400,2300,False,0400,2300,False,0400,2300,False,1300,2300,False,1600,2300,False
5vlljLS1Dq8ZeCPuQJqphQ,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,0800,2100,False,0800,2100,False
UgamQu5z9oE_K3YtSWPgRw,REGULAR,0700,0200,True,0700,0200,True,0700,0200,True,0700,0200,True,0700,0200,True,0700,0200,True,0700,0200,True
r_Q4Ods9XOlOec05TGl3eQ,REGULAR,1130,2200,False,1130,2200,False,1130,2200,False,1130,2200,False,1130,2300,False,1130,2300,False,1100,1900,False
eljnkNDnoIXQ7cf701kvJw,REGULAR,0630,2300,False,0630,2300,False,0630,2300,False,0630,2300,False,0630,2300,False,0700,2300,False,0700,2300,False
qhzZgc6LEQxxWDgitxqXCw,REGULAR,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False,1200,2300,False
43VsaBIodLWAiSeblCcDcQ,REGULAR,,,,1730,2130,False,1730,2130,False,1730,2130,False,1730,2230,False,1730,2230,False,,,
2DOCOZ9TF-uxgu0njZ8jAQ,REGULAR,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2100,False,1100,2000,False
A8a3girK2Stc8vB2JgCttA,REGULAR,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False,1700,2300,False
49nwNBDX7zkl5E5fB0vBYw,REGULAR,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True,1600,0200,True
T7gZngkzq6MYtebxPW7Q0A,REGULAR,1100,2130,False,1100,2130,False,1100,2130,False,1100,2230,False,1100,2230,False,1100,2230,False,1100,2100,False
nipPyLOmKkZGRpSP6Dztig,REGULAR,1800,0200,True,1800,0200,True,1800,0200,True,1800,0200,True,1800,0200,True,1200,0200,True,1200,0200,True
V-v1B94FX1j3BcTFVgj88w,REGULAR,0530,0000,False,0530,0000,False,0530,0000,False,0530,0000,False,0530,0100,True,0530,0100,True,0530,0000,False
-Ntd-o7mFyL3n1MlvY7OUw,REGULAR,1600,0000,False,1600,0000,False,1600,0000,False,1600,0100,True,1600,0100,True,1100,0100,True,1200,0000,False
UpJi1O1FJTkVykMWj7bSHA,REGULAR,1000,1400,False,1000,1400,False,1000,1400,False,1000,1400,False,1000,1400,False,1000,1400,False,1000,1400,False
nGgv9UeiGupx93kKZnaegw,REGULAR,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True,1130,0100,True
m8NfajOPmG7G0O9aaMdQQA,REGULAR,1300,0100,True,1300,0100,True,1300,0100,True,1300,0100,True,1300,0100,True,1300,0100,True,1300,0100,True
lJ3b2dR2V98Yc3SM_kO37g,REGULAR,0500,2300,False,0500,2300,False,0500,2300,False,0500,2300,False,0500,2300,False,0500,2300,False,0500,2230,False
lWFAeNKpd5rere4Rv7m51A,REGULAR,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1600,2100,False,1200,2100,False,,,
Ufioo7OP9NYpg8E8iZdyqA,REGULAR,,,,,,,1000,2000,False,1000,2000,False,1000,2100,False,0800,2100,False,0800,1700,False
6ZANHDeGTDX72sMI4sNuFA,REGULAR,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1100,0100,True,1200,0100,True
rTLGqmAup9yCUhkzUGX2Tg,REGULAR,,,,,,,,,,1700,2300,False,1700,0200,True,1700,0200,True,1700,2300,False
lB7qwl9umrFmQFPmiIn4RA,REGULAR,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False,1100,2300,False
M6u5Jv_n1vlHDH0oFh4dww,REGULAR,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False,1200,2000,False
FDQ5Kt7jXkJTeDq9hDYnQg,REGULAR,,,,,,,1600,0000,False,1130,0000,False,1130,0000,False,1130,2200,False,,,
KtY4VtMfSkVChJvD8aYU_A,REGULAR,,,,,,,1700,2200,False,1700,2200,False,1700,2200,False,1700,2200,False,,,
UL_SGUZVcu9vsRtdcULFKw,REGULAR,1100,2200,False,1100,2200,False,1100,2200,False,1100,0100,True,1100,0100,True,0900,0100,True,0900,2200,False
qW4l1_7_LBqe3BvxVjaEbw,REGULAR,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,1600,2300,False,,,
hruCmmge80aqOa47JVJ6FQ,REGULAR,,,,1600,2300,False,1600,2300,False,1600,2300,False,1600,0100,True,1600,0100,True,,,
mf4iQmyh4oxssF4YhWfC-g,REGULAR,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False,1700,0000,False
V2I0KH1R_p2EhpcLv_umQw,REGULAR,0600,2200,False,0600,2200,False,0600,2200,False,0600,2200,False,0600,2300,False,0700,2300,False,0700,2100,False
